,Unnamed: 0,Tick Time,RTC Time,ECG,marker
172,172,778,2021-09-27 17:22:03.315,-0.1996103922526041,
173,173,782,2021-09-27 17:22:03.319,-0.1885541280110677,
174,174,786,2021-09-27 17:22:03.323,-0.2033456166585286,
175,175,790,2021-09-27 17:22:03.327,-0.1562817891438802,
176,176,794,2021-09-27 17:22:03.331,-0.2030467987060547,
177,177,798,2021-09-27 17:22:03.335,-0.1825777689615885,
178,178,802,2021-09-27 17:22:03.339,-0.1894505818684896,
179,179,806,2021-09-27 17:22:03.343,-0.2100690205891927,
180,180,810,2021-09-27 17:22:03.347,-0.1713720957438151,
181,181,814,2021-09-27 17:22:03.351,-0.2312850952148437,
182,182,818,2021-09-27 17:22:03.355,-0.2312850952148437,
183,183,822,2021-09-27 17:22:03.359,-0.2353191375732422,
184,184,826,2021-09-27 17:22:03.363,-0.2393531799316406,
185,185,830,2021-09-27 17:22:03.367,-0.1780954996744791,
186,186,834,2021-09-27 17:22:03.371,-0.2182865142822266,
187,187,838,2021-09-27 17:22:03.375,-0.1961739857991536,
188,188,842,2021-09-27 17:22:03.379,-0.2136548360188802,
189,189,846,2021-09-27 17:22:03.383,-0.2660973866780599,
190,190,850,2021-09-27 17:22:03.387,-0.2306874593098958,
191,191,854,2021-09-27 17:22:03.391,-0.2690855662027995,
192,192,858,2021-09-27 17:22:03.395,-0.2353191375732422,
193,193,862,2021-09-27 17:22:03.399,-0.2239640553792318,
194,194,866,2021-09-27 17:22:03.403,-0.2371120452880859,
195,195,870,2021-09-27 17:22:03.407,-0.1849683125813802,
196,196,874,2021-09-27 17:22:03.411,-0.2303886413574219,
197,197,878,2021-09-27 17:22:03.415,-0.2105172475179036,
198,198,882,2021-09-27 17:22:03.419,-0.2208264668782552,
199,199,886,2021-09-27 17:22:03.423,-0.2489153544108073,
200,200,890,2021-09-27 17:22:03.427,-0.2106666564941406,
201,201,894,2021-09-27 17:22:03.431,-0.2477200826009115,
202,202,898,2021-09-27 17:22:03.435,-0.2127583821614583,
203,203,902,2021-09-27 17:22:03.439,-0.2170912424723307,
204,204,906,2021-09-27 17:22:03.443,-0.2474212646484375,
205,205,910,2021-09-27 17:22:03.447,-0.1919905344645182,
206,206,914,2021-09-27 17:22:03.451,-0.2205276489257812,
207,207,918,2021-09-27 17:22:03.455,-0.1924387613932291,
208,208,922,2021-09-27 17:22:03.459,-0.2048397064208984,
209,209,926,2021-09-27 17:22:03.463,-0.2403990427652995,
210,210,930,2021-09-27 17:22:03.467,-0.2061843872070312,
211,211,934,2021-09-27 17:22:03.471,-0.2450307210286458,
212,212,938,2021-09-27 17:22:03.475,-0.2157465616861979,
213,213,942,2021-09-27 17:22:03.479,-0.2133560180664062,
214,214,946,2021-09-27 17:22:03.483,-0.243686040242513,
215,215,950,2021-09-27 17:22:03.487,-0.2141030629475911,
216,216,954,2021-09-27 17:22:03.491,-0.258328119913737,
217,217,958,2021-09-27 17:22:03.495,-0.2269522349039713,
218,218,962,2021-09-27 17:22:03.499,-0.2181371053059896,
219,219,966,2021-09-27 17:22:03.503,-0.2236652374267578,
220,220,970,2021-09-27 17:22:03.507,-0.1685333251953125,
221,221,974,2021-09-27 17:22:03.511,-0.2188841501871745,
222,222,978,2021-09-27 17:22:03.515,-0.2190335591634115,
223,223,982,2021-09-27 17:22:03.519,-0.2339744567871094,
224,224,986,2021-09-27 17:22:03.523,-0.2453295389811198,
225,225,990,2021-09-27 17:22:03.527,-0.1921399434407552,
226,226,994,2021-09-27 17:22:03.531,-0.2323309580485026,
227,227,998,2021-09-27 17:22:03.535,-0.2117125193277995,
228,228,1002,2021-09-27 17:22:03.539,-0.2130572001139323,
229,229,1006,2021-09-27 17:22:03.543,-0.229342778523763,
230,230,1010,2021-09-27 17:22:03.547,-0.1816813151041666,
231,231,1014,2021-09-27 17:22:03.551,-0.2136548360188802,
232,232,1018,2021-09-27 17:22:03.555,-0.193335215250651,
233,233,1022,2021-09-27 17:22:03.559,-0.2179876963297526,
234,234,1026,2021-09-27 17:22:03.563,-0.2538458506266276,
235,235,1030,2021-09-27 17:22:03.567,-0.2105172475179036,
236,236,1034,2021-09-27 17:22:03.571,-0.2409966786702474,
237,237,1038,2021-09-27 17:22:03.575,-0.2025985717773437,
238,238,1042,2021-09-27 17:22:03.579,-0.2028973897298177,
239,239,1046,2021-09-27 17:22:03.583,-0.2333768208821615,
240,240,1050,2021-09-27 17:22:03.587,-0.2028973897298177,
241,241,1054,2021-09-27 17:22:03.591,-0.2414449055989583,
242,242,1058,2021-09-27 17:22:03.595,-0.1984151204427083,
243,243,1062,2021-09-27 17:22:03.599,-0.1969210306803385,
244,244,1066,2021-09-27 17:22:03.603,-0.2333768208821615,
245,245,1070,2021-09-27 17:22:03.607,-0.2084255218505859,
246,246,1074,2021-09-27 17:22:03.611,-0.2544434865315755,
247,247,1078,2021-09-27 17:22:03.615,-0.229641596476237,
248,248,1082,2021-09-27 17:22:03.619,-0.2442836761474609,
249,249,1086,2021-09-27 17:22:03.623,-0.2713267008463542,
250,250,1090,2021-09-27 17:22:03.627,-0.2282969156901041,
251,251,1094,2021-09-27 17:22:03.631,-0.258029301961263,
252,252,1098,2021-09-27 17:22:03.635,-0.2176888783772786,
253,253,1102,2021-09-27 17:22:03.639,-0.2164936065673828,
254,254,1106,2021-09-27 17:22:03.643,-0.2321815490722656,
255,255,1110,2021-09-27 17:22:03.647,-0.1909446716308594,
256,256,1114,2021-09-27 17:22:03.651,-0.2345720926920573,
257,257,1118,2021-09-27 17:22:03.655,-0.1955763498942057,
258,258,1122,2021-09-27 17:22:03.659,-0.1860141754150391,
259,259,1126,2021-09-27 17:22:03.663,-0.2063337961832682,
260,260,1130,2021-09-27 17:22:03.667,-0.1795895894368489,
261,261,1134,2021-09-27 17:22:03.671,-0.2306874593098958,
262,262,1138,2021-09-27 17:22:03.675,-0.2031962076822916,
263,263,1142,2021-09-27 17:22:03.679,-0.2172406514485677,
264,264,1146,2021-09-27 17:22:03.683,-0.2560869852701823,
265,265,1150,2021-09-27 17:22:03.687,-0.2244122823079427,
266,266,1154,2021-09-27 17:22:03.691,-0.2701314290364583,
267,267,1158,2021-09-27 17:22:03.695,-0.2490647633870443,
268,268,1162,2021-09-27 17:22:03.699,-0.2420425415039062,
269,269,1166,2021-09-27 17:22:03.703,-0.2324803670247396,
270,270,1170,2021-09-27 17:22:03.707,-0.1332728068033854,
271,271,1174,2021-09-27 17:22:03.711,-0.0847148895263672,
272,272,1178,2021-09-27 17:22:03.715,0.0652917226155599,
273,273,1182,2021-09-27 17:22:03.719,0.186312993367513,
274,274,1186,2021-09-27 17:22:03.723,0.2646032969156901,
275,275,1190,2021-09-27 17:22:03.727,0.2953815460205078,
276,276,1194,2021-09-27 17:22:03.731,0.0164349873860677,
277,277,1198,2021-09-27 17:22:03.735,-0.3784529368082682,
278,278,1202,2021-09-27 17:22:03.739,-0.7912699381510417,
279,279,1206,2021-09-27 17:22:03.743,-1.091133753458659,
280,280,1210,2021-09-27 17:22:03.747,-1.0873985290527346,
281,281,1214,2021-09-27 17:22:03.751,-0.9175205230712892,
282,282,1218,2021-09-27 17:22:03.755,-0.588970184326172,
283,283,1222,2021-09-27 17:22:03.759,-0.3318373362223307,
284,284,1226,2021-09-27 17:22:03.763,-0.1776472727457682,
285,285,1230,2021-09-27 17:22:03.767,-0.042432149251302,
286,286,1234,2021-09-27 17:22:03.771,-0.0516955057779947,
287,287,1238,2021-09-27 17:22:03.775,-0.0149408976236979,
288,288,1242,2021-09-27 17:22:03.779,-0.0149408976236979,
289,289,1246,2021-09-27 17:22:03.783,-0.0457191467285156,
290,290,1250,2021-09-27 17:22:03.787,-0.0301806131998697,
291,291,1254,2021-09-27 17:22:03.791,-0.0975640614827474,
292,292,1258,2021-09-27 17:22:03.795,-0.0790373484293619,
293,293,1262,2021-09-27 17:22:03.799,-0.085461934407552,
294,294,1266,2021-09-27 17:22:03.803,-0.1229635874430338,
295,295,1270,2021-09-27 17:22:03.807,-0.1126543680826823,
296,296,1274,2021-09-27 17:22:03.811,-0.2024491628011068,
297,297,1278,2021-09-27 17:22:03.815,-0.2191829681396484,
298,298,1282,2021-09-27 17:22:03.819,-0.2347215016682943,
299,299,1286,2021-09-27 17:22:03.823,-0.243686040242513,
300,300,1290,2021-09-27 17:22:03.827,-0.178991953531901,
301,301,1294,2021-09-27 17:22:03.831,-0.2069314320882161,
302,302,1298,2021-09-27 17:22:03.835,-0.1797389984130859,
303,303,1302,2021-09-27 17:22:03.839,-0.2018515268961588,
304,304,1306,2021-09-27 17:22:03.843,-0.243984858194987,
305,305,1310,2021-09-27 17:22:03.847,-0.207678476969401,
306,306,1314,2021-09-27 17:22:03.851,-0.2484671274820963,
307,307,1318,2021-09-27 17:22:03.855,-0.2169418334960937,
308,308,1322,2021-09-27 17:22:03.859,-0.2312850952148437,
309,309,1326,2021-09-27 17:22:03.863,-0.2556387583414714,
310,310,1330,2021-09-27 17:22:03.867,-0.2241134643554687,
311,311,1334,2021-09-27 17:22:03.871,-0.279544194539388,
312,312,1338,2021-09-27 17:22:03.875,-0.2501106262207032,
313,313,1342,2021-09-27 17:22:03.879,-0.2412954966227213,
314,314,1346,2021-09-27 17:22:03.883,-0.2424907684326172,
315,315,1350,2021-09-27 17:22:03.887,-0.1925881703694661,
316,316,1354,2021-09-27 17:22:03.891,-0.2360661824544271,
317,317,1358,2021-09-27 17:22:03.895,-0.2020009358723958,
318,318,1362,2021-09-27 17:22:03.899,-0.2015527089436849,
319,319,1366,2021-09-27 17:22:03.903,-0.2233664194742838,
320,320,1370,2021-09-27 17:22:03.907,-0.1870600382486979,
321,321,1374,2021-09-27 17:22:03.911,-0.2332274119059245,
322,322,1378,2021-09-27 17:22:03.915,-0.2039432525634766,
323,323,1382,2021-09-27 17:22:03.919,-0.2108160654703776,
324,324,1386,2021-09-27 17:22:03.923,-0.236962636311849,
325,325,1390,2021-09-27 17:22:03.927,-0.1916917165120443,
326,326,1394,2021-09-27 17:22:03.931,-0.2318827311197916,
327,327,1398,2021-09-27 17:22:03.935,-0.2063337961832682,
328,328,1402,2021-09-27 17:22:03.939,-0.2250099182128906,
329,329,1406,2021-09-27 17:22:03.943,-0.2604198455810547,
330,330,1410,2021-09-27 17:22:03.947,-0.2112642923990885,
331,331,1414,2021-09-27 17:22:03.951,-0.2542940775553385,
332,332,1418,2021-09-27 17:22:03.955,-0.2640056610107422,
333,333,1422,2021-09-27 17:22:03.959,-0.2403990427652995,
334,334,1426,2021-09-27 17:22:03.963,-0.2623621622721354,
335,335,1430,2021-09-27 17:22:03.967,-0.1948293050130208,
336,336,1434,2021-09-27 17:22:03.971,-0.2232170104980469,
337,337,1438,2021-09-27 17:22:03.975,-0.2274004618326823,
338,338,1442,2021-09-27 17:22:03.979,-0.2203782399495443,
339,339,1446,2021-09-27 17:22:03.983,-0.272970199584961,
340,340,1450,2021-09-27 17:22:03.987,-0.2330780029296875,
341,341,1454,2021-09-27 17:22:03.991,-0.2462259928385416,
342,342,1458,2021-09-27 17:22:03.995,-0.2218723297119141,
343,343,1462,2021-09-27 17:22:03.999,-0.2030467987060547,
344,344,1466,2021-09-27 17:22:04.003,-0.2539952596028646,
345,345,1470,2021-09-27 17:22:04.007,-0.2206770579020182,
346,346,1474,2021-09-27 17:22:04.011,-0.2634080251057943,
347,347,1478,2021-09-27 17:22:04.015,-0.2665456136067708,
348,348,1482,2021-09-27 17:22:04.019,-0.2238146464029948,
349,349,1486,2021-09-27 17:22:04.023,-0.236365000406901,
350,350,1490,2021-09-27 17:22:04.027,-0.1788425445556641,
351,351,1494,2021-09-27 17:22:04.031,-0.1979668935139974,
352,352,1498,2021-09-27 17:22:04.035,-0.1837730407714844,
353,353,1502,2021-09-27 17:22:04.039,-0.1616605122884114,
354,354,1506,2021-09-27 17:22:04.043,-0.2305380503336588,
355,355,1510,2021-09-27 17:22:04.047,-0.214999516805013,
356,356,1514,2021-09-27 17:22:04.051,-0.2362155914306641,
357,357,1518,2021-09-27 17:22:04.055,-0.2046902974446615,
358,358,1522,2021-09-27 17:22:04.059,-0.1609134674072266,
359,359,1526,2021-09-27 17:22:04.063,-0.1900482177734375,
360,360,1530,2021-09-27 17:22:04.067,-0.1594193776448567,
361,361,1534,2021-09-27 17:22:04.071,-0.214850107828776,
362,362,1538,2021-09-27 17:22:04.075,-0.2263545989990234,
363,363,1542,2021-09-27 17:22:04.079,-0.2037938435872396,
364,364,1546,2021-09-27 17:22:04.083,-0.2402496337890625,
365,365,1550,2021-09-27 17:22:04.087,-0.186312993367513,
366,366,1554,2021-09-27 17:22:04.091,-0.215298334757487,
367,367,1558,2021-09-27 17:22:04.095,-0.2241134643554687,
368,368,1562,2021-09-27 17:22:04.099,-0.2070808410644531,
369,369,1566,2021-09-27 17:22:04.103,-0.2475706736246745,
370,370,1570,2021-09-27 17:22:04.107,-0.2021503448486328,
371,371,1574,2021-09-27 17:22:04.111,-0.2390543619791666,
372,372,1578,2021-09-27 17:22:04.115,-0.2478694915771484,
373,373,1582,2021-09-27 17:22:04.119,-0.2327791849772135,
374,374,1586,2021-09-27 17:22:04.123,-0.2626609802246094,
375,375,1590,2021-09-27 17:22:04.127,-0.208276112874349,
376,376,1594,2021-09-27 17:22:04.131,-0.2311356862386068,
377,377,1598,2021-09-27 17:22:04.135,-0.2374108632405599,
378,378,1602,2021-09-27 17:22:04.139,-0.2105172475179036,
379,379,1606,2021-09-27 17:22:04.143,-0.2350203196207682,
380,380,1610,2021-09-27 17:22:04.147,-0.1782449086507161,
381,381,1614,2021-09-27 17:22:04.151,-0.2179876963297526,
382,382,1618,2021-09-27 17:22:04.155,-0.2330780029296875,
383,383,1622,2021-09-27 17:22:04.159,-0.2187347412109375,
384,384,1626,2021-09-27 17:22:04.163,-0.2553399403889974,
385,385,1630,2021-09-27 17:22:04.167,-0.2048397064208984,
386,386,1634,2021-09-27 17:22:04.171,-0.222619374593099,
387,387,1638,2021-09-27 17:22:04.175,-0.215298334757487,
388,388,1642,2021-09-27 17:22:04.179,-0.201104482014974,
389,389,1646,2021-09-27 17:22:04.183,-0.2486165364583333,
390,390,1650,2021-09-27 17:22:04.187,-0.2103678385416666,
391,391,1654,2021-09-27 17:22:04.191,-0.243536631266276,
392,392,1658,2021-09-27 17:22:04.195,-0.2471224466959635,
393,393,1662,2021-09-27 17:22:04.199,-0.2250099182128906,
394,394,1666,2021-09-27 17:22:04.203,-0.250857671101888,
395,395,1670,2021-09-27 17:22:04.207,-0.1957257588704427,
396,396,1674,2021-09-27 17:22:04.211,-0.2108160654703776,
397,397,1678,2021-09-27 17:22:04.215,-0.1945304870605469,
398,398,1682,2021-09-27 17:22:04.219,-0.1640510559082031,
399,399,1686,2021-09-27 17:22:04.223,-0.2025985717773437,
400,400,1690,2021-09-27 17:22:04.227,-0.1764520009358724,
401,401,1694,2021-09-27 17:22:04.231,-0.2342732747395833,
402,402,1698,2021-09-27 17:22:04.235,-0.2520529429117839,
403,403,1702,2021-09-27 17:22:04.239,-0.2333768208821615,
404,404,1706,2021-09-27 17:22:04.243,-0.2596728006998698,
405,405,1710,2021-09-27 17:22:04.247,-0.2025985717773437,
406,406,1714,2021-09-27 17:22:04.251,-0.2164936065673828,
407,407,1718,2021-09-27 17:22:04.255,-0.200656255086263,
408,408,1722,2021-09-27 17:22:04.259,-0.1803366343180338,
409,409,1726,2021-09-27 17:22:04.263,-0.2236652374267578,
410,410,1730,2021-09-27 17:22:04.267,-0.1916917165120443,
411,411,1734,2021-09-27 17:22:04.271,-0.2260557810465495,
412,412,1738,2021-09-27 17:22:04.275,-0.2158959706624349,
413,413,1742,2021-09-27 17:22:04.279,-0.1951281229654948,
414,414,1746,2021-09-27 17:22:04.283,-0.2554893493652344,
415,415,1750,2021-09-27 17:22:04.287,-0.2392037709554036,
416,416,1754,2021-09-27 17:22:04.291,-0.272223154703776,
417,417,1758,2021-09-27 17:22:04.295,-0.251305898030599,
418,418,1762,2021-09-27 17:22:04.299,-0.2182865142822266,
419,419,1766,2021-09-27 17:22:04.303,-0.2601210276285807,
420,420,1770,2021-09-27 17:22:04.307,-0.2172406514485677,
421,421,1774,2021-09-27 17:22:04.311,-0.2396519978841146,
422,422,1778,2021-09-27 17:22:04.315,-0.2239640553792318,
423,423,1782,2021-09-27 17:22:04.319,-0.1930363972981771,
424,424,1786,2021-09-27 17:22:04.323,-0.2348709106445312,
425,425,1790,2021-09-27 17:22:04.327,-0.1991621653238932,
426,426,1794,2021-09-27 17:22:04.331,-0.2305380503336588,
427,427,1798,2021-09-27 17:22:04.335,-0.2194817860921224,
428,428,1802,2021-09-27 17:22:04.339,-0.1857153574625651,
429,429,1806,2021-09-27 17:22:04.343,-0.2142524719238281,
430,430,1810,2021-09-27 17:22:04.347,-0.172268549601237,
